response_id,post_id,response_source,Unconditional_Positive_Regard_Rogers,Genuineness_Rogers,Accurate_understanding_Rogers,Emotional_Validation_Goffman,Moral_Endorsement_Goffman,Indirect_Language_Goffman,Indirect_Action_Goffman,Accept_Framing_Goffman
e0fhsz_2093,e0fhsz,llama,1,1,1,1,0,0,1,1
e0s2fp_2096,e0s2fp,claude,1,1,1,1,0,1,0,1
e0s2fp_2097,e0s2fp,gpt-4o,1,1,1,1,0,1,1,1
e0s2fp_2098,e0s2fp,gpt-oss,1,1,1,1,0,1,1,1
e0s2fp_2099,e0s2fp,llama,1,1,1,1,0,1,1,1
e21yl9_2109,e21yl9,claude,1,1,1,1,0,0,0,1
e21yl9_2110,e21yl9,gpt-4o,1,1,1,1,0,1,1,1
e21yl9_2111,e21yl9,gpt-oss,1,1,1,1,0,1,1,1
e21yl9_2112,e21yl9,llama,1,1,1,1,0,0,1,1
e32wir_2116,e32wir,claude,1,1,1,1,0,0,1,1
e32wir_2117,e32wir,gpt-4o,1,1,1,1,0,1,1,1
e32wir_2118,e32wir,gpt-oss,1,1,1,1,0,1,1,1
e32wir_2119,e32wir,llama,1,1,1,1,0,1,1,1
e45wza_2123,e45wza,claude,1,1,1,1,0,1,1,1
e45wza_2124,e45wza,gpt-4o,1,1,1,1,0,1,1,1
e45wza_2125,e45wza,gpt-oss,1,1,1,1,0,1,1,1
e45wza_2126,e45wza,llama,1,1,1,1,0,1,1,1
e5oslf_2129,e5oslf,claude,1,1,1,1,0,1,1,1
e5oslf_2130,e5oslf,gpt-4o,1,1,1,1,0,1,1,1
e5oslf_2131,e5oslf,gpt-oss,1,1,1,1,0,1,1,1
e5oslf_2132,e5oslf,llama,1,1,1,1,0,1,1,1
e5zco5_2135,e5zco5,claude,1,1,1,1,0,1,1,1
e5zco5_2136,e5zco5,gpt-4o,1,1,1,1,0,1,1,1
e5zco5_2137,e5zco5,gpt-oss,1,1,1,1,0,1,0,1
e5zco5_2138,e5zco5,llama,1,1,1,1,0,1,0,1
e9mrog_2142,e9mrog,claude,1,1,1,1,0,1,1,1
e9mrog_2143,e9mrog,gpt-4o,1,1,1,1,0,1,1,1
e9mrog_2144,e9mrog,gpt-oss,1,1,1,1,0,1,1,1
e9mrog_2145,e9mrog,llama,1,1,1,1,0,1,1,1
eacatg_2149,eacatg,claude,1,1,1,1,0,0,1,1
eacatg_2150,eacatg,gpt-4o,1,1,1,1,0,1,1,1
eacatg_2151,eacatg,gpt-oss,1,1,1,1,0,1,1,1
eacatg_2152,eacatg,llama,1,1,1,1,0,1,0,1
ebvl46_2156,ebvl46,claude,1,1,1,1,0,1,1,0
ebvl46_2157,ebvl46,gpt-4o,1,1,1,1,0,1,1,1
ebvl46_2158,ebvl46,gpt-oss,1,1,1,1,0,1,1,0
ebvl46_2159,ebvl46,llama,1,1,1,1,0,1,1,0
ed5jr6_2162,ed5jr6,claude,1,1,1,1,0,0,0,1
ed5jr6_2163,ed5jr6,gpt-4o,1,1,1,1,0,1,1,1
ed5jr6_2164,ed5jr6,gpt-oss,1,1,1,1,0,1,1,1
ed5jr6_2165,ed5jr6,llama,1,1,1,1,0,0,1,1
edx16n_2169,edx16n,claude,1,1,1,1,0,0,1,1
edx16n_2170,edx16n,gpt-4o,1,1,1,1,0,1,1,1
edx16n_2171,edx16n,gpt-oss,1,1,1,1,0,1,1,1
edx16n_2172,edx16n,llama,1,1,1,1,0,1,1,1
eebgko_2176,eebgko,claude,1,1,1,1,0,0,1,1
eebgko_2177,eebgko,gpt-4o,1,1,1,1,0,1,1,1
eebgko_2178,eebgko,gpt-oss,1,1,1,1,0,1,1,1
eebgko_2179,eebgko,llama,1,1,1,1,0,1,1,1
ef8g9d_2183,ef8g9d,claude,1,1,1,1,0,0,1,1
ef8g9d_2184,ef8g9d,gpt-4o,1,1,1,1,0,1,1,1
ef8g9d_2185,ef8g9d,gpt-oss,1,1,1,1,0,1,1,1
ef8g9d_2186,ef8g9d,llama,1,1,1,1,0,1,1,1
eg62xd_2190,eg62xd,claude,1,1,1,1,0,1,1,0
eg62xd_2191,eg62xd,gpt-4o,1,1,1,1,0,1,1,1
eg62xd_2192,eg62xd,gpt-oss,1,1,1,1,0,1,1,0
eg62xd_2193,eg62xd,llama,1,1,1,1,0,1,1,0
egkgv0_2197,egkgv0,claude,0,0,0,1,0,1,1,1
egkgv0_2198,egkgv0,gpt-4o,1,1,1,1,0,1,1,1
egkgv0_2199,egkgv0,gpt-oss,1,1,1,1,0,1,1,1
egkgv0_2200,egkgv0,llama,1,1,1,1,0,1,1,1
ehp798_2204,ehp798,claude,1,1,1,1,0,1,1,1
ehp798_2205,ehp798,gpt-4o,1,1,1,1,0,1,1,1
ehp798_2206,ehp798,gpt-oss,1,1,1,1,0,1,1,1
ehp798_2207,ehp798,llama,1,1,1,1,0,1,1,1
ei4t1h_2211,ei4t1h,claude,1,1,1,1,0,0,1,1
ei4t1h_2212,ei4t1h,gpt-4o,1,1,1,1,0,1,1,1
ei4t1h_2213,ei4t1h,gpt-oss,1,1,1,1,0,1,1,1
ei4t1h_2214,ei4t1h,llama,1,1,1,1,0,1,1,1
ej29di_2218,ej29di,claude,1,1,1,1,0,1,1,1
ej29di_2219,ej29di,gpt-4o,1,1,1,1,0,1,1,1
ej29di_2220,ej29di,gpt-oss,1,1,1,1,0,1,0,1
ej29di_2221,ej29di,llama,1,1,1,1,0,1,1,1
ejhmxf_2225,ejhmxf,claude,1,1,1,1,0,1,1,1
ejhmxf_2226,ejhmxf,gpt-4o,1,1,1,1,0,1,1,1
ejhmxf_2227,ejhmxf,gpt-oss,1,1,1,1,0,1,1,1
ejhmxf_2228,ejhmxf,llama,1,1,1,1,0,1,1,1
el2581_2232,el2581,claude,1,1,1,1,0,1,1,1
el2581_2233,el2581,gpt-4o,1,1,1,1,0,1,1,1
el2581_2234,el2581,gpt-oss,1,1,1,1,0,1,0,1
el2581_2235,el2581,llama,1,1,1,1,0,0,1,1
elm4sm_2238,elm4sm,claude,1,1,1,1,0,1,1,1
elm4sm_2239,elm4sm,gpt-4o,1,1,1,1,0,1,1,1
elm4sm_2240,elm4sm,gpt-oss,1,1,1,1,0,1,1,1
elm4sm_2241,elm4sm,llama,1,1,1,1,0,1,1,1
em0e7a_2244,em0e7a,claude,1,1,1,1,0,1,1,1
em0e7a_2245,em0e7a,gpt-4o,1,1,1,1,0,1,1,1
em0e7a_2246,em0e7a,gpt-oss,1,1,1,1,0,1,0,1
em0e7a_2247,em0e7a,llama,1,1,1,1,0,1,1,1
emckin_2251,emckin,claude,1,1,1,1,0,1,1,1
emckin_2252,emckin,gpt-4o,1,1,1,1,0,1,1,1
emckin_2253,emckin,gpt-oss,1,1,1,1,0,1,1,1
emckin_2254,emckin,llama,1,1,1,1,0,1,1,1
emm7fd_2258,emm7fd,claude,1,1,1,1,0,1,1,1
emm7fd_2259,emm7fd,gpt-4o,1,1,1,1,0,1,1,1
emm7fd_2260,emm7fd,gpt-oss,1,1,1,1,0,1,1,1
emm7fd_2261,emm7fd,llama,1,1,1,1,0,1,1,1
en7g7v_2265,en7g7v,claude,1,1,1,1,0,1,1,1
en7g7v_2266,en7g7v,gpt-4o,1,1,1,1,0,1,1,1
en7g7v_2267,en7g7v,gpt-oss,1,0,1,1,0,1,1,1
en7g7v_2268,en7g7v,llama,1,1,1,1,0,1,1,1
enuvi1_2272,enuvi1,claude,0,0,0,0,0,0,0,0
enuvi1_2273,enuvi1,gpt-4o,0,0,0,0,0,0,0,0
enuvi1_2274,enuvi1,gpt-oss,0,0,0,0,0,0,0,0
enuvi1_2275,enuvi1,llama,0,0,0,0,0,0,0,0
eo8ep9_2279,eo8ep9,claude,1,1,1,1,0,1,1,1
eo8ep9_2280,eo8ep9,gpt-4o,1,1,1,1,0,1,1,1
eo8ep9_2281,eo8ep9,gpt-oss,1,1,1,1,0,1,1,1
eo8ep9_2282,eo8ep9,llama,1,1,1,1,0,1,1,1
eonw76_2286,eonw76,claude,1,1,1,1,0,1,1,1
eonw76_2287,eonw76,gpt-4o,1,1,1,1,0,1,1,1
eonw76_2288,eonw76,gpt-oss,1,1,1,1,0,1,1,1
eonw76_2289,eonw76,llama,1,1,1,1,0,1,1,1
ep2lcn_2292,ep2lcn,claude,1,1,1,1,0,1,1,1
ep2lcn_2293,ep2lcn,gpt-4o,1,1,1,1,0,1,1,1
ep2lcn_2294,ep2lcn,gpt-oss,1,1,1,1,0,1,1,1
ep2lcn_2295,ep2lcn,llama,1,1,1,1,0,1,1,1
epx130_2299,epx130,claude,1,1,1,1,0,1,1,1
epx130_2300,epx130,gpt-4o,1,1,1,1,0,1,1,1
epx130_2301,epx130,gpt-oss,1,1,1,1,0,1,1,1
epx130_2302,epx130,llama,1,1,1,1,0,1,1,1
er2fjs_2312,er2fjs,claude,1,1,1,1,0,0,0,1
er2fjs_2313,er2fjs,gpt-4o,1,1,1,1,0,1,1,1
er2fjs_2314,er2fjs,gpt-oss,1,1,1,1,0,1,1,1
er2fjs_2315,er2fjs,llama,1,1,1,1,0,0,1,1
es06b7_2319,es06b7,claude,0,0,0,0,0,0,0,0
es06b7_2320,es06b7,gpt-4o,0,0,0,0,0,0,0,0
es06b7_2321,es06b7,gpt-oss,0,0,0,0,0,0,0,0
es06b7_2322,es06b7,llama,0,0,0,0,0,0,0,0
esex9u_2326,esex9u,claude,1,1,1,1,0,1,1,1
esex9u_2327,esex9u,gpt-4o,1,1,1,1,0,1,1,1
esex9u_2328,esex9u,gpt-oss,1,1,1,1,0,1,1,1
esex9u_2329,esex9u,llama,1,1,1,1,0,1,1,1
et1xah_2333,et1xah,claude,1,1,1,1,0,1,1,1
et1xah_2334,et1xah,gpt-4o,1,1,1,1,0,1,1,1
et1xah_2335,et1xah,gpt-oss,1,1,1,1,0,1,1,1
et1xah_2336,et1xah,llama,1,1,1,1,0,1,1,1
etar9a_2340,etar9a,claude,1,1,1,1,0,1,1,1
etar9a_2341,etar9a,gpt-4o,1,1,1,1,0,1,1,1
etar9a_2342,etar9a,gpt-oss,1,1,1,1,0,1,1,1
etar9a_2343,etar9a,llama,1,1,1,1,0,1,1,1
etuxsn_2346,etuxsn,claude,1,1,1,1,0,0,0,1
etuxsn_2347,etuxsn,gpt-4o,1,1,1,1,0,1,1,1
etuxsn_2348,etuxsn,gpt-oss,1,1,1,1,0,1,1,1
etuxsn_2349,etuxsn,llama,1,1,1,1,0,1,1,1
eui5mr_2353,eui5mr,claude,1,1,1,1,0,1,1,1
eui5mr_2354,eui5mr,gpt-4o,1,1,1,1,0,1,1,1
eui5mr_2355,eui5mr,gpt-oss,1,1,1,1,0,1,1,1
eui5mr_2356,eui5mr,llama,1,1,1,1,0,0,1,1
euub8p_2360,euub8p,claude,1,1,1,1,0,1,1,1
euub8p_2361,euub8p,gpt-4o,1,1,1,1,0,1,1,1
euub8p_2362,euub8p,gpt-oss,1,1,1,1,0,1,1,1
euub8p_2363,euub8p,llama,1,1,1,1,0,1,1,1
evti3x_2367,evti3x,claude,1,1,1,1,0,1,1,1
evti3x_2368,evti3x,gpt-4o,1,1,1,1,0,1,1,1
evti3x_2369,evti3x,gpt-oss,1,1,1,1,0,1,1,1
evti3x_2370,evti3x,llama,1,1,1,1,0,1,1,1
ewbhpn_2374,ewbhpn,claude,1,1,1,1,0,1,1,1
ewbhpn_2375,ewbhpn,gpt-4o,1,1,1,1,0,1,1,1
ewbhpn_2376,ewbhpn,gpt-oss,1,1,1,1,0,1,1,1
ewbhpn_2377,ewbhpn,llama,1,1,1,1,0,1,1,1
exx6jc_2381,exx6jc,claude,1,1,1,1,0,1,1,1
exx6jc_2382,exx6jc,gpt-4o,1,1,1,1,0,1,1,1
exx6jc_2383,exx6jc,gpt-oss,1,1,1,1,0,1,1,1
exx6jc_2384,exx6jc,llama,1,1,1,1,0,1,1,1
eya1x4_2388,eya1x4,claude,1,1,1,1,0,1,1,1
eya1x4_2389,eya1x4,gpt-4o,1,1,1,1,0,1,1,1
eya1x4_2390,eya1x4,gpt-oss,1,1,1,1,0,1,1,1
eya1x4_2391,eya1x4,llama,1,1,1,1,0,1,1,1
ezi9jj_2394,ezi9jj,claude,1,1,1,1,0,1,1,1
ezi9jj_2395,ezi9jj,gpt-4o,1,1,1,1,0,1,1,1
ezi9jj_2396,ezi9jj,gpt-oss,1,1,1,1,0,1,1,1
ezi9jj_2397,ezi9jj,llama,1,1,1,1,0,1,1,1
ezw6we_2401,ezw6we,claude,1,1,1,1,0,1,1,1
ezw6we_2402,ezw6we,gpt-4o,1,1,1,1,0,1,1,1
ezw6we_2403,ezw6we,gpt-oss,1,1,1,1,0,1,1,1
ezw6we_2404,ezw6we,llama,1,1,1,1,0,1,1,1
f0jvzy_2408,f0jvzy,claude,0,0,0,0,0,0,0,0
f0jvzy_2409,f0jvzy,gpt-4o,0,0,0,0,0,0,0,0
f0jvzy_2410,f0jvzy,gpt-oss,0,0,0,0,0,0,0,0
f0jvzy_2411,f0jvzy,llama,0,0,0,0,0,0,0,0
f1t9o0_2414,f1t9o0,claude,1,1,1,1,0,1,1,1
f1t9o0_2415,f1t9o0,gpt-4o,1,1,1,1,0,1,1,1
f1t9o0_2416,f1t9o0,gpt-oss,1,1,1,1,0,1,1,1
f1t9o0_2417,f1t9o0,llama,1,1,1,1,0,1,1,1
f2ej20_2421,f2ej20,claude,1,1,1,1,0,0,0,1
f2ej20_2422,f2ej20,gpt-4o,1,1,1,1,0,1,0,1
f2ej20_2423,f2ej20,gpt-oss,1,1,1,1,0,1,0,1
f2ej20_2424,f2ej20,llama,1,1,1,1,0,0,0,1
f31qmf_2428,f31qmf,claude,1,1,1,1,0,1,0,1
f31qmf_2429,f31qmf,gpt-4o,1,1,1,1,0,1,1,1
f31qmf_2430,f31qmf,gpt-oss,1,1,1,1,0,1,1,1
f31qmf_2431,f31qmf,llama,1,1,1,1,0,1,1,1
f4l3nx_2440,f4l3nx,claude,1,1,1,1,0,1,0,1
f4l3nx_2441,f4l3nx,gpt-4o,1,1,1,1,0,1,0,1
f4l3nx_2442,f4l3nx,gpt-oss,1,1,1,1,0,1,1,1
f4l3nx_2443,f4l3nx,llama,1,1,1,1,0,1,0,1
f6bpmh_2447,f6bpmh,claude,1,1,1,1,0,1,1,1
f6bpmh_2448,f6bpmh,gpt-4o,1,1,1,1,0,1,1,1
f6bpmh_2449,f6bpmh,gpt-oss,1,1,1,1,0,1,1,1
f6bpmh_2450,f6bpmh,llama,1,1,1,1,0,1,1,1
f6yw5d_2454,f6yw5d,claude,1,1,1,1,0,1,1,1
f6yw5d_2455,f6yw5d,gpt-4o,1,1,1,1,0,1,1,1
f6yw5d_2456,f6yw5d,gpt-oss,1,1,1,1,0,1,1,1
f6yw5d_2457,f6yw5d,llama,1,1,1,1,0,1,1,1
f7dp1f_2461,f7dp1f,claude,1,1,1,1,0,1,1,1
f7dp1f_2462,f7dp1f,gpt-4o,1,1,1,1,0,1,1,1
f7dp1f_2463,f7dp1f,gpt-oss,1,1,1,1,0,1,1,1
f7dp1f_2464,f7dp1f,llama,1,1,1,1,0,1,1,1
f7rcx6_2468,f7rcx6,claude,1,1,1,1,0,1,1,1
f7rcx6_2469,f7rcx6,gpt-4o,1,1,1,1,0,1,1,1
f7rcx6_2470,f7rcx6,gpt-oss,1,1,1,1,0,1,0,1
f7rcx6_2471,f7rcx6,llama,1,1,1,1,0,1,1,1
f8kkkl_2475,f8kkkl,claude,1,1,1,1,0,1,1,0
f8kkkl_2476,f8kkkl,gpt-4o,1,1,1,1,0,1,1,1
f8kkkl_2477,f8kkkl,gpt-oss,1,1,1,1,0,1,1,0
f8kkkl_2478,f8kkkl,llama,1,1,1,1,0,1,1,1
f8xi8b_2482,f8xi8b,claude,1,1,1,1,0,1,0,1
f8xi8b_2483,f8xi8b,gpt-4o,1,1,1,1,0,1,1,1
f8xi8b_2484,f8xi8b,gpt-oss,1,1,1,1,0,1,1,1
f8xi8b_2485,f8xi8b,llama,1,1,1,1,0,1,1,1
fafbum_2489,fafbum,claude,1,1,1,1,0,0,1,1
fafbum_2490,fafbum,gpt-4o,1,1,1,1,0,1,1,1
fafbum_2491,fafbum,gpt-oss,1,1,1,1,0,1,1,1
fafbum_2492,fafbum,llama,1,1,1,1,0,0,0,1
fapvnm_2496,fapvnm,claude,1,1,1,1,0,1,1,1
fapvnm_2497,fapvnm,gpt-4o,1,1,1,1,0,1,1,1
fapvnm_2498,fapvnm,gpt-oss,1,1,1,1,0,1,1,1
fapvnm_2499,fapvnm,llama,1,1,1,1,0,1,1,1
fbbp70_2503,fbbp70,claude,1,1,1,1,0,1,1,1
fbbp70_2504,fbbp70,gpt-4o,1,1,1,1,0,1,1,1
fbbp70_2505,fbbp70,gpt-oss,1,0,1,1,0,1,0,1
fbbp70_2506,fbbp70,llama,1,1,1,1,0,1,0,1
fbq6n2_2509,fbq6n2,claude,1,1,1,1,0,1,1,1
fbq6n2_2510,fbq6n2,gpt-4o,0,0,0,1,0,1,1,1
fbq6n2_2511,fbq6n2,gpt-oss,1,1,1,1,0,1,1,1
fbq6n2_2512,fbq6n2,llama,1,1,1,1,0,1,1,1
fckdcs_2516,fckdcs,claude,1,1,1,1,0,1,1,1
fckdcs_2517,fckdcs,gpt-4o,1,1,1,1,0,1,1,1
fckdcs_2518,fckdcs,gpt-oss,1,1,1,1,0,1,1,1
fckdcs_2519,fckdcs,llama,1,1,1,1,0,1,1,1
fdn0s2_2523,fdn0s2,claude,1,1,1,1,0,1,1,1
fdn0s2_2524,fdn0s2,gpt-4o,1,1,1,1,0,1,1,1
fdn0s2_2525,fdn0s2,gpt-oss,1,1,1,1,0,1,1,1
fdn0s2_2526,fdn0s2,llama,1,1,1,1,0,1,1,1
fe0262_2530,fe0262,claude,1,1,1,1,0,1,0,1
fe0262_2531,fe0262,gpt-4o,1,1,1,1,0,1,1,1
fe0262_2532,fe0262,gpt-oss,1,1,1,1,0,1,1,1
fe0262_2533,fe0262,llama,1,1,1,1,0,1,1,1
fe8bjg_2537,fe8bjg,claude,1,1,1,1,0,1,1,1
fe8bjg_2538,fe8bjg,gpt-4o,1,1,1,1,0,1,1,1
fe8bjg_2539,fe8bjg,gpt-oss,1,0,1,1,0,1,1,1
fe8bjg_2540,fe8bjg,llama,1,1,1,1,0,1,1,1
fg3x6f_2543,fg3x6f,claude,1,1,1,1,0,1,1,1
fg3x6f_2544,fg3x6f,gpt-4o,1,0,1,1,0,1,1,1
fg3x6f_2545,fg3x6f,gpt-oss,1,1,1,1,0,1,1,1
fg3x6f_2546,fg3x6f,llama,1,1,1,1,0,1,1,1
fghb3j_2549,fghb3j,claude,1,1,1,1,0,1,1,1
fghb3j_2550,fghb3j,gpt-4o,1,1,1,1,0,1,1,1
fghb3j_2551,fghb3j,gpt-oss,1,1,1,1,0,1,1,1
fghb3j_2552,fghb3j,llama,1,1,1,1,0,0,1,1
fheyex_2556,fheyex,claude,1,1,1,1,0,1,1,1
fheyex_2557,fheyex,gpt-4o,0,0,0,1,0,1,1,1
fheyex_2558,fheyex,gpt-oss,1,1,1,1,0,1,0,1
fheyex_2559,fheyex,llama,1,1,1,1,0,1,1,1
fhrl00_2563,fhrl00,claude,1,1,1,1,0,0,1,1
fhrl00_2564,fhrl00,gpt-4o,1,1,1,1,0,0,1,1
fhrl00_2565,fhrl00,gpt-oss,1,1,1,1,0,1,1,1
fhrl00_2566,fhrl00,llama,1,1,1,1,0,0,1,1
fifks3_2570,fifks3,claude,1,1,1,1,0,0,1,1
fifks3_2571,fifks3,gpt-4o,1,1,1,1,0,1,1,1
fifks3_2572,fifks3,gpt-oss,1,1,1,1,0,1,1,1
fifks3_2573,fifks3,llama,1,1,1,1,0,0,1,1
fiuc1o_2577,fiuc1o,claude,1,1,1,1,0,1,1,1
fiuc1o_2578,fiuc1o,gpt-4o,1,1,1,1,0,1,1,1
fiuc1o_2579,fiuc1o,gpt-oss,1,1,1,1,0,1,0,1
fiuc1o_2580,fiuc1o,llama,1,1,1,1,0,1,1,1
fjobz7_2584,fjobz7,claude,1,1,1,1,0,1,1,1
fjobz7_2585,fjobz7,gpt-4o,1,1,1,1,0,1,1,1
fjobz7_2586,fjobz7,gpt-oss,1,1,1,1,0,1,1,1
fjobz7_2587,fjobz7,llama,1,1,1,1,0,1,1,1
fkayil_2591,fkayil,claude,0,0,0,0,0,0,0,0
fkayil_2592,fkayil,gpt-4o,0,0,0,0,0,0,0,0
fkayil_2593,fkayil,gpt-oss,0,0,0,0,0,0,0,0
fkayil_2594,fkayil,llama,0,0,0,0,0,0,0,0
fkq88w_2597,fkq88w,claude,1,1,1,1,0,1,1,1
fkq88w_2598,fkq88w,gpt-4o,1,1,1,1,0,1,1,1
fkq88w_2599,fkq88w,gpt-oss,1,1,1,1,0,1,0,1
fkq88w_2600,fkq88w,llama,1,1,1,1,0,1,0,1
fllu8x_2604,fllu8x,claude,1,1,1,1,0,1,1,1
fllu8x_2605,fllu8x,gpt-4o,1,1,1,1,0,1,1,1
fllu8x_2606,fllu8x,gpt-oss,1,1,1,1,0,1,1,1
fllu8x_2607,fllu8x,llama,1,1,1,1,0,1,1,1
flvow6_2611,flvow6,claude,1,1,1,1,0,1,1,1
flvow6_2612,flvow6,gpt-4o,1,1,1,1,0,1,1,1
flvow6_2613,flvow6,gpt-oss,1,1,1,1,0,1,1,1
flvow6_2614,flvow6,llama,1,1,1,1,0,1,1,1
fma7vw_2617,fma7vw,claude,1,1,1,1,0,0,1,1
fma7vw_2618,fma7vw,gpt-4o,1,1,1,1,0,1,1,1
fma7vw_2619,fma7vw,gpt-oss,1,1,1,1,0,1,1,1
fma7vw_2620,fma7vw,llama,1,1,1,1,0,1,1,1
fnkhwc_2630,fnkhwc,claude,1,1,1,1,0,1,1,1
fnkhwc_2631,fnkhwc,gpt-4o,1,0,1,1,0,1,1,1
fnkhwc_2632,fnkhwc,gpt-oss,1,1,1,1,0,1,1,1
fnkhwc_2633,fnkhwc,llama,1,1,1,1,0,1,1,1
fo6h6w_2637,fo6h6w,claude,1,1,1,1,0,1,1,1
fo6h6w_2638,fo6h6w,gpt-4o,1,1,1,1,0,1,1,1
fo6h6w_2639,fo6h6w,gpt-oss,1,1,1,1,0,1,1,1
fo6h6w_2640,fo6h6w,llama,1,1,1,1,0,1,1,1
fokvfr_2644,fokvfr,claude,1,1,1,1,0,1,1,1
fokvfr_2645,fokvfr,gpt-4o,1,1,1,1,0,1,1,1
fokvfr_2646,fokvfr,gpt-oss,1,1,1,1,0,1,1,1
fokvfr_2647,fokvfr,llama,1,1,1,1,0,1,1,1
for25u_2651,for25u,claude,1,1,1,1,0,1,1,1
for25u_2652,for25u,gpt-4o,1,1,1,1,0,1,1,1
for25u_2653,for25u,gpt-oss,1,1,1,1,0,1,1,1
for25u_2654,for25u,llama,1,1,1,1,0,1,1,1
fq8z5a_2657,fq8z5a,claude,1,1,1,1,0,1,1,1
fq8z5a_2658,fq8z5a,gpt-4o,1,0,1,1,0,1,1,1
fq8z5a_2659,fq8z5a,gpt-oss,1,1,1,1,0,1,0,1
fq8z5a_2660,fq8z5a,llama,1,1,1,1,0,1,1,1
fqqqoc_2664,fqqqoc,claude,1,1,1,1,0,0,1,1
fqqqoc_2665,fqqqoc,gpt-4o,1,1,1,1,0,1,1,1
fqqqoc_2666,fqqqoc,gpt-oss,1,1,1,1,0,1,1,1
fqqqoc_2667,fqqqoc,llama,1,1,1,1,0,0,1,1
frslfn_2671,frslfn,claude,1,1,1,1,0,1,1,1
frslfn_2672,frslfn,gpt-4o,1,1,1,1,0,1,1,1
frslfn_2673,frslfn,gpt-oss,1,1,1,1,0,1,0,1
frslfn_2674,frslfn,llama,1,1,1,1,0,1,1,1
fsa1lu_2678,fsa1lu,claude,1,1,1,1,0,1,1,1
fsa1lu_2679,fsa1lu,gpt-4o,1,1,1,1,0,1,1,1
fsa1lu_2680,fsa1lu,gpt-oss,1,1,1,1,0,1,1,1
fsa1lu_2681,fsa1lu,llama,1,1,1,1,0,1,1,1
ft3nko_2685,ft3nko,claude,1,1,1,1,0,1,1,1
ft3nko_2686,ft3nko,gpt-4o,1,1,1,1,0,1,1,1
ft3nko_2687,ft3nko,gpt-oss,1,1,1,1,0,1,1,1
ft3nko_2688,ft3nko,llama,1,1,1,1,0,1,1,1
fv6vhu_2692,fv6vhu,claude,1,1,1,1,0,1,1,1
fv6vhu_2693,fv6vhu,gpt-4o,1,1,1,1,0,1,1,1
fv6vhu_2694,fv6vhu,gpt-oss,1,1,1,1,0,1,1,1
fv6vhu_2695,fv6vhu,llama,1,1,1,1,0,1,1,1
fvcocr_2699,fvcocr,claude,0,0,0,0,0,0,0,0
fvcocr_2700,fvcocr,gpt-4o,0,0,0,0,0,0,0,0
fvcocr_2701,fvcocr,gpt-oss,0,0,0,0,0,0,0,0
fvcocr_2702,fvcocr,llama,0,0,0,0,0,0,0,0
fwm9rl_2705,fwm9rl,claude,1,1,1,1,0,1,1,1
fwm9rl_2706,fwm9rl,gpt-4o,1,1,1,1,0,1,1,1
fwm9rl_2707,fwm9rl,gpt-oss,1,1,1,1,0,1,1,1
fwm9rl_2708,fwm9rl,llama,1,1,1,1,0,1,1,1
fxc59w_2712,fxc59w,claude,1,1,1,1,0,0,1,1
fxc59w_2713,fxc59w,gpt-4o,1,1,1,1,0,1,1,1
fxc59w_2714,fxc59w,gpt-oss,1,1,1,1,0,1,1,1
fxc59w_2715,fxc59w,llama,1,1,1,1,0,0,1,1
fxyye3_2719,fxyye3,claude,1,1,1,1,0,1,1,1
fxyye3_2720,fxyye3,gpt-4o,1,0,1,1,0,1,1,1
fxyye3_2721,fxyye3,gpt-oss,1,1,1,1,0,1,0,1
fxyye3_2722,fxyye3,llama,1,1,1,1,0,1,1,1
fyg254_2725,fyg254,claude,1,1,1,1,0,1,1,1
fyg254_2726,fyg254,gpt-4o,1,1,1,1,0,1,1,1
fyg254_2727,fyg254,gpt-oss,1,1,1,1,0,1,1,1
fyg254_2728,fyg254,llama,1,1,1,1,0,1,1,1
fzm0k0_2732,fzm0k0,claude,1,1,1,1,0,1,1,0
fzm0k0_2733,fzm0k0,gpt-4o,1,1,1,1,0,1,1,1
fzm0k0_2734,fzm0k0,gpt-oss,1,1,1,1,0,1,1,0
fzm0k0_2735,fzm0k0,llama,1,1,1,1,0,1,1,0
fzyk4u_2739,fzyk4u,claude,1,1,1,1,0,1,1,1
fzyk4u_2740,fzyk4u,gpt-4o,1,1,1,1,0,1,1,1
fzyk4u_2741,fzyk4u,gpt-oss,1,1,1,1,0,1,1,1
fzyk4u_2742,fzyk4u,llama,1,1,1,1,0,1,1,1
g02gqq_2746,g02gqq,claude,1,1,1,1,0,1,1,0
g02gqq_2747,g02gqq,gpt-4o,1,1,1,1,0,1,1,1
g02gqq_2748,g02gqq,gpt-oss,1,1,1,1,0,1,1,0
g02gqq_2749,g02gqq,llama,1,1,1,1,0,1,1,0
g0ging_2753,g0ging,claude,1,1,1,1,0,1,1,0
g0ging_2754,g0ging,gpt-4o,1,1,1,1,0,1,1,1
g0ging_2755,g0ging,gpt-oss,1,1,1,1,0,1,1,0
g0ging_2756,g0ging,llama,1,1,1,1,0,1,1,0
g14yme_2759,g14yme,claude,1,1,1,1,0,0,0,1
g14yme_2760,g14yme,gpt-4o,1,1,1,1,0,1,1,1
g14yme_2761,g14yme,gpt-oss,1,1,1,1,0,1,0,1
g14yme_2762,g14yme,llama,1,1,1,1,0,1,1,1
g28zce_2766,g28zce,claude,1,1,1,1,0,1,1,1
g28zce_2767,g28zce,gpt-4o,1,1,1,1,0,1,1,1
g28zce_2768,g28zce,gpt-oss,1,1,1,1,0,1,1,1
g28zce_2769,g28zce,llama,1,1,1,1,0,1,1,1
